sim.id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,aidsstage.final,aidsstage.start,birth.boygirlratio,birth.pregnancyduration.dist.fixed.value,birth.pregnancyduration.dist.type,chronicstage.acutestagetime,conception.alpha_ageman,conception.alpha_agewoman,conception.alpha_base,conception.alpha_wsf,conception.beta,conception.t_max,conception.wsf.dist.fixed.value,conception.wsf.dist.type,debut.debutage,diagnosis.agefactor,diagnosis.baseline,diagnosis.beta,diagnosis.diagpartnersfactor,diagnosis.genderfactor,diagnosis.isdiagnosedfactor,diagnosis.t_max,dissolution.Dp,dissolution.alpha_0,dissolution.alpha_1,dissolution.alpha_2,dissolution.alpha_3,dissolution.alpha_4,dissolution.alpha_5,dissolution.beta,dissolution.t_max,dropout.interval.dist.type,dropout.interval.dist.uniform.max,dropout.interval.dist.uniform.min,formation.hazard.agegapry.baseline,formation.hazard.agegapry.beta,formation.hazard.agegapry.distance,formation.hazard.agegapry.eagerness_diff,formation.hazard.agegapry.eagerness_sum,formation.hazard.agegapry.gap_agescale_man,formation.hazard.agegapry.gap_agescale_woman,formation.hazard.agegapry.gap_factor_man_age,formation.hazard.agegapry.gap_factor_man_const,formation.hazard.agegapry.gap_factor_man_exp,formation.hazard.agegapry.gap_factor_woman_age,formation.hazard.agegapry.gap_factor_woman_const,formation.hazard.agegapry.gap_factor_woman_exp,formation.hazard.agegapry.maxageref.diff,formation.hazard.agegapry.meanage,formation.hazard.agegapry.numrel_diff,formation.hazard.agegapry.numrel_man,formation.hazard.agegapry.numrel_scale_man,formation.hazard.agegapry.numrel_scale_woman,formation.hazard.agegapry.numrel_woman,formation.hazard.agegapry.t_max,formation.hazard.type,hivseed.age.max,hivseed.age.min,hivseed.amount,hivseed.gender,hivseed.stop.short,hivseed.time,hivseed.type,intervention.baseconfigname,intervention.enabled,intervention.fileids,intervention.times,monitoring.cd4.threshold,monitoring.fraction.log_viralload,monitoring.interval.piecewise.cd4s,monitoring.interval.piecewise.left,monitoring.interval.piecewise.right,monitoring.interval.piecewise.times,mortality.aids.survtime.C,mortality.aids.survtime.k,mortality.normal.weibull.genderdiff,mortality.normal.weibull.scale,mortality.normal.weibull.shape,periodiclogging.interval,periodiclogging.starttime,person.agegap.man.dist.normal.max,person.agegap.man.dist.normal.min,person.agegap.man.dist.normal.mu,person.agegap.man.dist.normal.sigma,person.agegap.man.dist.type,person.agegap.woman.dist.normal.max,person.agegap.woman.dist.normal.min,person.agegap.woman.dist.normal.mu,person.agegap.woman.dist.normal.sigma,person.agegap.woman.dist.type,person.art.accept.threshold.dist.fixed.value,person.art.accept.threshold.dist.type,person.cd4.end.dist.type,person.cd4.end.dist.uniform.max,person.cd4.end.dist.uniform.min,person.cd4.start.dist.type,person.cd4.start.dist.uniform.max,person.cd4.start.dist.uniform.min,person.eagerness.dist.gamma.a,person.eagerness.dist.gamma.b,person.eagerness.dist.type,person.geo.dist2d.fixed.xvalue,person.geo.dist2d.fixed.yvalue,person.geo.dist2d.type,person.survtime.logoffset.dist.fixed.value,person.survtime.logoffset.dist.type,person.vsp.maxvalue,person.vsp.model.logdist2d.dist2d.binormalsymm.max,person.vsp.model.logdist2d.dist2d.binormalsymm.mean,person.vsp.model.logdist2d.dist2d.binormalsymm.min,person.vsp.model.logdist2d.dist2d.binormalsymm.rho,person.vsp.model.logdist2d.dist2d.binormalsymm.sigma,person.vsp.model.logdist2d.dist2d.type,person.vsp.model.logdist2d.usealternativeseeddist,person.vsp.model.type,person.vsp.toacute.x,person.vsp.toaids.x,person.vsp.tofinalaids.x,population.coarsemap.subdivx,population.coarsemap.subdivy,population.eyecap.fraction,population.maxevents,population.nummen,population.numwomen,population.simtime,relocation.enabled,syncpopstats.interval,syncrefyear.interval,transmission.maxageref.diff,transmission.param.a,transmission.param.b,transmission.param.c,transmission.param.d1,transmission.param.d2,transmission.param.f1,transmission.param.f2,growth.rate,median.AD,Q1.AD,Q3.AD,prev.15.25,prev.25.50,ART.cov.15.50,incid.wom.15.30,frac.degreeGT1.wom.15.30
1834,0.744985671,0.066171548,0.507360611,0.252536041,0.6844479,0.698744463,0.744357601,0.619679229,0.268550513,0.941545358,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.382334534,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.03155521,0.1,0.23,0.1,0,0,-0.731381091,0,0,-0.731381091,1,0,0,-1.146449543,0,0,-1.146449543,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.977430404,0.90282577,normal,Inf,#NAME?,2.478716916,1.912318037,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.515472776,8.639435156,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.01930476,8.278296994,4.778,9.192,0,0.025862069,0.25,0,0
1835,0.221696232,0.208122327,0.999577721,0.373866761,0.595672958,0.568750381,0.025488274,0.455123057,0.462972739,0.624810882,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.20101347,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.040432704,0.1,0.23,0.1,0,0,-0.87437458,0,0,-0.87437458,1,0,0,-0.976586535,0,0,-0.976586535,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.101953094,1.194459108,normal,Inf,#NAME?,1.820492227,1.437216324,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.521222841,16.44672797,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.006243606,4.194085674,3.343,5.645,0,0.018292683,0,0,0.125
1836,0.169359131,0.905756464,0.33287777,0.255508024,0.442551329,0.445351773,0.156921501,0.439504149,0.622043613,0.345956529,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.801093352,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.055744867,0.1,0.23,0.1,0,0,-1.01011305,0,0,-1.01011305,1,0,0,-1.142288766,0,0,-1.142288766,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.627686004,1.433065419,normal,Inf,#NAME?,1.758016596,1.018934794,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.421782348,54.81660554,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.010236828,4.858061987,2.74,9.099,0,0.013605442,0,0,0.586206897
1837,0.418610272,0.530056212,0.717414787,0.060558443,0.432898954,0.918153051,0.486632052,0.737164342,0.878222458,0.858095661,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.878204511,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.056710105,0.1,0.23,0.1,0,0,-0.490031643,0,0,-0.490031643,1,0,0,-1.41521818,0,0,-1.41521818,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.946528209,1.817333687,normal,Inf,#NAME?,2.948657369,1.787143491,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.895359517,34.15309168,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.018985074,4.079959289,2.2,6.403,0.081818182,0.180505415,0.125,0.036017462,0.587412587
1838,0.33288481,0.510520806,0.747766182,0.068330788,0.872779367,0.595984301,0.05781706,0.225553258,0.75630381,0.217445975,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.805361164,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.012722063,0.1,0.23,0.1,0,0,-0.844417268,0,0,-0.844417268,1,0,0,-1.404336897,0,0,-1.404336897,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.231268241,1.634455715,normal,Inf,#NAME?,0.90221303,0.826168963,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.732481139,33.07864431,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.017178228,2.963069202,1.813,4.368,0,0.012048193,0.333333333,0,0.573529412
1839,0.644018195,0.680719206,0.708431694,0.767866487,0.95296574,0.202859781,0.74647712,0.781972076,0.025132805,0.537582738,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.899763935,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.004703426,0.1,0.23,0.1,0,0,-1.276854241,0,0,-1.276854241,1,0,0,-0.424986918,0,0,-0.424986918,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.985908481,0.537699207,normal,Inf,#NAME?,3.127888302,1.306374108,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.323634571,42.43955632,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,0.411320581,0.322881986,0.308508745,0.990129104,0.006837322,0.960928048,0.25923925,0.552174956,0.569515571,0.608609431,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.859579012,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.099316268,0.1,0.23,0.1,0,0,-0.442979147,0,0,-0.442979147,1,0,0,-0.113819254,0,0,-0.113819254,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.036957002,1.354273356,normal,Inf,#NAME?,2.208699823,1.412914146,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.881509103,22.7585092,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.006307873,5.011704778,2.403,6.995,0.095744681,0.197278912,0.204545455,0.061231534,0.509803922
1841,0.866651909,0.664711642,0.256544942,0.965545128,0.789421204,0.962418834,0.22626754,0.663644156,0.681538691,0.568459484,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.984292139,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.02105788,0.1,0.23,0.1,0,0,-0.441339283,0,0,-0.441339283,1,0,0,-0.14823682,0,0,-0.14823682,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.905070158,1.522308037,normal,Inf,#NAME?,2.654576623,1.352689226,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.746638626,41.55914031,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,0.048081472,0.950600312,0.316340946,0.610410193,0.421589211,0.204754231,0.919247638,0.451606797,0.634306647,0.141336475,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.84078173,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.057841079,0.1,0.23,0.1,0,0,-1.274770346,0,0,-1.274770346,1,0,0,-0.645425729,0,0,-0.645425729,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.676990553,1.45145997,normal,Inf,#NAME?,1.806427188,0.712004712,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.191354796,57.28301716,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.025333811,NA,NA,NA,0,0.023809524,0.333333333,0,NA
1843,0.158038948,0.342253469,0.528910214,0.054008302,0.339719387,0.642165112,0.995653241,0.026930997,0.749817232,0.013004067,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.330615486,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.066028061,0.1,0.23,0.1,0,0,-0.793618377,0,0,-0.793618377,1,0,0,-1.424388377,0,0,-1.424388377,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.982612965,1.624725847,normal,Inf,#NAME?,0.107723987,0.5195061,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.400274002,23.82394079,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.026174226,NA,NA,NA,0,0.02,0,0,0
1844,0.672019183,0.922973123,0.285688395,0.698083965,0.439103204,0.366968481,0.302432046,0.042061751,0.694336282,0.692966009,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.914347851,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.05608968,0.1,0.23,0.1,0,0,-1.096334671,0,0,-1.096334671,1,0,0,-0.522682448,0,0,-0.522682448,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.209728185,1.541504424,normal,Inf,#NAME?,0.168247003,1.539449013,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.376836447,55.76352177,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,0.019113429,2.496844338,0.7486,4.686,0.490909091,0.575342466,0.264814815,0.135837112,0.266666667
1845,0.560900052,0.44921501,0.101173421,0.154546314,0.996311464,0.216401118,0.175554052,0.210638423,0.333587078,0.529455612,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.357183789,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.000368854,0.1,0.23,0.1,0,0,-1.261958771,0,0,-1.261958771,1,0,0,-1.28363516,0,0,-1.28363516,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,0.702216206,1.000380617,normal,Inf,#NAME?,0.84255369,1.294183418,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.165710098,29.70682557,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.013021899,4.83009925,3.285,6.898,0,0.083333333,0.333333333,0.005775947,0.481481481
1846,0.460728672,0.135542826,0.521844187,0.657731487,0.168461404,0.285551389,0.462252395,0.565133932,0.834511866,0.504838968,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.34757395,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.08315386,0.1,0.23,0.1,0,0,-1.185893472,0,0,-1.185893472,1,0,0,-0.579175918,0,0,-0.579175918,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.84900958,1.751767798,normal,Inf,#NAME?,2.260535728,1.257258452,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.975384477,12.45485544,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.02478883,5.478985172,5.479,5.479,0,0.015037594,0.222222222,0,0
1847,0.66972679,0.897219593,0.982360145,0.291965257,0.297437442,0.908197078,0.899318703,0.275844624,0.585489928,0.381981704,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.242335653,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.070256256,0.1,0.23,0.1,0,0,-0.500983214,0,0,-0.500983214,1,0,0,-1.09124864,0,0,-1.09124864,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.59727481,1.378234891,normal,Inf,#NAME?,1.103378494,1.072972556,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.372480901,54.34707761,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
1848,0.357982815,0.604665671,0.595760142,0.611469262,0.389528139,0.461556416,0.528207239,0.122062925,0.795964208,0.927005902,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.170175659,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.061047186,0.1,0.23,0.1,0,0,-0.992287942,0,0,-0.992287942,1,0,0,-0.643943033,0,0,-0.643943033,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.112828956,1.693946313,normal,Inf,#NAME?,0.488251701,1.890508853,normal,0.5,fixed,uniform,100,0,uniform,1300,700,0.780167348,38.25661193,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.004598071,4.871162648,2.219,7.319,0.010989011,0.189189189,0.209677419,0.02234771,0.590909091
1849,0.950049554,0.342389077,0.263652025,0.667687473,0.915819934,0.082610824,0.684348419,0.369882717,0.436178644,0.595006819,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-2.967235141,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.008418007,0.1,0.23,0.1,0,0,-1.409128094,0,0,-1.409128094,1,0,0,-0.565237538,0,0,-0.565237538,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,2.737393675,1.154267966,normal,Inf,#NAME?,1.47953087,1.392510229,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.905094153,23.83139926,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.002885271,5.004561812,2.965,6.733,0,0.068181818,0.266666667,0,0.637362637
1850,0.660820268,0.042342339,0.010060045,0.652116292,0.328910322,0.827862868,0.29335553,0.220259998,0.778271271,0.917718891,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.575855892,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.067108968,0.1,0.23,0.1,0,0,-0.589350846,0,0,-0.589350846,1,0,0,-0.587037191,0,0,-0.587037191,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.173422121,1.667406906,normal,Inf,#NAME?,0.881039993,1.876578337,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.355558509,7.32882864,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.025059836,NA,NA,NA,0,0.02020202,0.5,0,NA
1851,0.655432991,0.264523917,0.025154661,0.184031775,0.282259141,0.768734486,0.947953289,0.486019817,0.324556859,0.296604472,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-3.539628814,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.071774086,0.1,0.23,0.1,0,0,-0.654392065,0,0,-0.654392065,1,0,0,-1.242355516,0,0,-1.242355516,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,3.791813156,0.986835289,normal,Inf,#NAME?,1.944079266,0.944906709,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.345322683,19.54881545,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,-0.024856307,9.209947966,6.095,10.86,0,0.018348624,0.285714286,0,0.333333333
1852,0.806926744,0.907831435,0.768522578,0.713598645,0.790491333,0.784501002,0.36364318,0.972032948,0.630112435,0.280028264,0.5,1.25,0.497512438,0.734246575,fixed,0.25,0,0,-1.755545812,0,0,200,0,fixed,14,0,-100,0,0,0,0,200,0,-0.52,0,0,0,-0.05,0,0,200,uniform,10,0.25,0.1,0,0,-0.020950867,0.1,0.23,0.1,0,0,-0.637048898,0,0,-0.637048898,1,0,0,-0.500961898,0,0,-0.500961898,200,agegapry,30,20,20,any,yes,10,amount,simpact-cyan-2016-10-15-07-58-37_9000_yUJI3FJB-interventionconfig_%.txt,yes,"1,2,3,4","27.0,30.0,33.0,36.0",0.01,0.7,"200,350",0.16666,0.5,"0.25,0.25",1325,-0.49,0,65,5,1,-1,Inf,#NAME?,1.454572721,1.445168652,normal,Inf,#NAME?,3.888131793,0.920042396,normal,0.5,fixed,uniform,100,0,uniform,1300,700,1.633160813,54.93072895,gamma,0,0,fixed,0,fixed,1000000000,8,4,1,0.33,1,binormalsymm,no,logdist2d,10,7,12,20,20,0.2,80000,500,500,40,no,-1,1,1,-1.0352239,-89.339994,0.4948478,0,0,1.609437912,-0.112661313,NA,NA,NA,NA,NA,NA,NA,NA,NA
